edge_id,from,to,road_name,traffic_road_name,traffic_status,traffic_status_label,traffic_speed_kmh,matched_distance_km,original_congestion,mapped_congestion,traffic_captured_at
OSM17332,O8385741351,O7124228881,淮海中路,淮海中路,1,expedite,35,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM17333,O7124228881,O9806174828,淮海中路,淮海中路,1,expedite,35,0.002,0.08,0.08,2026-06-22T21:40:23
OSM17334,O9806174828,O9806174827,淮海中路,淮海中路,1,expedite,35,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM17335,O9806174827,O7079045124,淮海中路,淮海中路,1,expedite,35,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM17336,O7079045124,O131167245,淮海中路,淮海中路,1,expedite,35,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM17340,O483133323,O7104204940,复兴中路,复兴中路,1,expedite,25,0.0089,0.08,0.08,2026-06-22T21:40:23
OSM17341,O7104204940,O7104188349,复兴中路,复兴中路,1,expedite,25,0.0086,0.08,0.08,2026-06-22T21:40:23
OSM17342,O7104188349,O7104204935,复兴中路,复兴中路,1,expedite,25,0.009,0.08,0.08,2026-06-22T21:40:23
OSM17343,O7104204935,O7104204929,复兴中路,复兴中路,1,expedite,25,0.0082,0.08,0.08,2026-06-22T21:40:23
OSM17344,O7104204929,O9778459419,复兴中路,复兴中路,1,expedite,25,0.0075,0.08,0.08,2026-06-22T21:40:23
OSM17345,O9778459419,O64809720,复兴中路,复兴中路,1,expedite,25,0.0068,0.08,0.08,2026-06-22T21:40:23
OSM17346,O64809720,O554236870,复兴中路,复兴中路,1,expedite,25,0.0068,0.08,0.08,2026-06-22T21:40:23
OSM17347,O574703885,O287798565,愚园路,愚园路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM17348,O64806543,O287798564,江苏路,江苏路,1,expedite,35,0.0045,0.08,0.08,2026-06-22T21:40:23
OSM17349,O287798564,O287798565,江苏路,江苏路,1,expedite,35,0.0028,0.08,0.08,2026-06-22T21:40:23
OSM17350,O618747782,O13441882572,长寿路,长寿路,1,expedite,35,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM17351,O13441882572,O156254168,长寿路,长寿路,1,expedite,35,0.001,0.08,0.08,2026-06-22T21:40:23
OSM17352,O574703885,O287798500,江苏路,江苏路,1,expedite,30,0.0064,0.08,0.08,2026-06-22T21:40:23
OSM17353,O287798500,O287798501,江苏路,江苏路,1,expedite,30,0.001,0.08,0.08,2026-06-22T21:40:23
OSM17354,O287798501,O843042334,江苏路,江苏路,1,expedite,30,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM17355,O843042334,O7180710731,江苏路,江苏路,1,expedite,30,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM17356,O7180710731,O68522266,江苏路,江苏路,1,expedite,30,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM17357,O68522266,O994223753,江苏路,江苏路,1,expedite,30,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM17358,O994223753,O2365827864,江苏路,江苏路,1,expedite,30,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM17359,O2365827864,O3355861045,江苏路,江苏路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17360,O3355861045,O64807049,江苏路,江苏路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17361,O582338453,O4812468250,愚园路,愚园路,1,expedite,25,0.0,0.08,0.08,2026-06-22T21:40:23
OSM17362,O4812468250,O9779339505,愚园路,愚园路,1,expedite,25,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM17363,O9779339505,O13142708527,愚园路,愚园路,1,expedite,25,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM17364,O13142708527,O582338498,愚园路,愚园路,1,expedite,25,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM17365,O582338498,O13142708528,愚园路,愚园路,1,expedite,25,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM17366,O13142708528,O9779339506,愚园路,愚园路,1,expedite,25,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM17367,O9779339506,O4812503523,愚园路,愚园路,1,expedite,25,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM17368,O4812503523,O582338496,愚园路,愚园路,1,expedite,25,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM17369,O582338496,O2365897191,愚园路,愚园路,1,expedite,25,0.001,0.08,0.08,2026-06-22T21:40:23
OSM17370,O2365897191,O2365827866,愚园路,愚园路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17371,O2365827866,O4812463388,愚园路,愚园路,1,expedite,25,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM17372,O4812463388,O2365827867,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17373,O2365827867,O8359232445,愚园路,愚园路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM17374,O8359232445,O574703891,愚园路,愚园路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM17375,O574703891,O4459055160,愚园路,愚园路,1,expedite,25,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM17376,O4459055160,O2365827868,愚园路,愚园路,1,expedite,25,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM17377,O2365827868,O574703888,愚园路,愚园路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17378,O574703888,O2365827869,愚园路,愚园路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM17379,O2365827869,O2365827870,愚园路,愚园路,1,expedite,25,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM17380,O2365827870,O574703885,愚园路,愚园路,1,expedite,25,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM17383,O648491549,O1641955515,中兴路,中兴路,1,expedite,35,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM17384,O1641955515,O1641955529,中兴路,中兴路,1,expedite,35,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM17385,O1641955529,O1641955532,中兴路,中兴路,1,expedite,35,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM17386,O1641955532,O1641955534,中兴路,中兴路,1,expedite,35,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM17387,O1641955534,O1641955535,中兴路,中兴路,1,expedite,35,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM17388,O1641955535,O1641955551,中兴路,中兴路,1,expedite,35,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM17389,O1641955551,O1641955554,中兴路,中兴路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17405,O12257698035,O517783993,民立路,民立路,2,congested,15,0.0014,0.08,0.6,2026-06-22T21:40:23
OSM17406,O469887058,O9873784968,海防路,海防路,1,expedite,25,0.0001,0.05,0.05,2026-06-22T21:40:23
OSM17407,O618749575,O618750686,万航渡路,万航渡路,1,expedite,30,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM17408,O469887055,O10081234362,常德路,常德路,1,expedite,30,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM17409,O10081234362,O10081234359,常德路,常德路,1,expedite,30,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM17410,O10081234359,O13462392289,常德路,常德路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17411,O13462392289,O1573839165,常德路,常德路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17412,O1573839165,O469887428,常德路,常德路,1,expedite,30,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM17413,O469887428,O469886974,昌平路,昌平路,1,expedite,30,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM17414,O648297174,O13063733201,陕西北路,陕西北路,1,expedite,30,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17415,O648297174,O1573839199,海防路,海防路,1,expedite,25,0.0016,0.05,0.05,2026-06-22T21:40:23
OSM17416,O1573839199,O156261805,海防路,海防路,1,expedite,25,0.0024,0.05,0.05,2026-06-22T21:40:23
OSM17417,O9873784968,O469887010,海防路,海防路,1,expedite,25,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM17420,O662713118,O1448940603,沪太路,沪太路,1,expedite,50,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM17421,O582338456,O469945938,定西路,定西路,1,expedite,25,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM17422,O469945938,O2366018707,定西路,定西路,1,expedite,25,0.003,0.08,0.08,2026-06-22T21:40:23
OSM17423,O2366018707,O2366018706,定西路,定西路,1,expedite,25,0.0027,0.08,0.08,2026-06-22T21:40:23
OSM17424,O2366018706,O469945923,定西路,定西路,1,expedite,25,0.0024,0.08,0.08,2026-06-22T21:40:23
OSM17425,O469945923,O13142708497,定西路,定西路,1,expedite,25,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM17426,O13142708497,O843042336,定西路,定西路,1,expedite,25,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM17427,O4506506199,O4484137326,北京西路,北京西路,1,expedite,30,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM17428,O4484137326,O4484901032,北京西路,北京西路,1,expedite,30,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM17429,O4484901032,O131349812,北京西路,北京西路,1,expedite,30,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM17430,O131350175,O4450432235,西康路,西康路,1,expedite,25,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM17431,O4450432235,O4484901034,西康路,西康路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17432,O4484901034,O131349812,西康路,西康路,1,expedite,25,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM17433,O9805270353,O64809069,陕西北路,陕西北路,1,expedite,30,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM17434,O64809069,O64809070,陕西北路,陕西北路,1,expedite,30,0.004,0.08,0.08,2026-06-22T21:40:23
OSM17435,O156261359,O156254295,长寿路,长寿路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17436,O156254295,O156254330,长寿路,长寿路,1,expedite,30,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17437,O8364430727,O1850260374,恒丰路,恒丰路,1,expedite,45,0.0041,0.08,0.08,2026-06-22T21:40:23
OSM17438,O12269472726,O1853993825,恒通路,恒通路,1,expedite,41,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM17439,O1853993825,O1853993826,恒通路,恒通路,1,expedite,41,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17440,O1853993826,O1853993828,恒通路,恒通路,1,expedite,41,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17458,O3439480968,O6148330471,铜川路,铜川路,1,expedite,35,0.0125,0.08,0.08,2026-06-22T21:40:23
OSM17459,O829675314,O2318509300,岚皋路,岚皋路,1,expedite,40,0.001,0.08,0.08,2026-06-22T21:40:23
OSM17460,O2318509300,O616793245,岚皋路,岚皋路,1,expedite,40,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM17467,O875815581,O618749488,长寿路,长寿路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17468,O618749488,O1508314476,长寿路,长寿路,1,expedite,35,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM17469,O1508314476,O618749494,长寿路,长寿路,1,expedite,35,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM17470,O618749494,O13436782748,长寿路,长寿路,1,expedite,35,0.0041,0.08,0.08,2026-06-22T21:40:23
OSM17471,O13436782748,O1508314474,长寿路,长寿路,1,expedite,35,0.0031,0.08,0.08,2026-06-22T21:40:23
OSM17472,O1508314474,O9122082333,长寿路,长寿路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17473,O9122082333,O618749496,长寿路,长寿路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17474,O618749496,O618751271,长寿路,长寿路,1,expedite,35,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17476,O618751039,O322008278,安远路,安远路,1,expedite,30,0.0007,0.05,0.05,2026-06-22T21:40:23
OSM17477,O322008278,O322008308,安远路,安远路,1,expedite,25,0.0007,0.05,0.05,2026-06-22T21:40:23
OSM17478,O322008308,O2298485642,安远路,安远路,1,expedite,25,0.0009,0.05,0.05,2026-06-22T21:40:23
OSM17479,O2298485642,O875815623,安远路,安远路,1,expedite,30,0.0003,0.05,0.05,2026-06-22T21:40:23
OSM17480,O322008714,O1573839222,安远路,安远路,1,expedite,25,0.0005,0.05,0.05,2026-06-22T21:40:23
OSM17481,O1573839222,O13434131829,安远路,安远路,1,expedite,25,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM17482,O13434131829,O13434131807,安远路,安远路,1,expedite,25,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM17483,O13434131807,O600489669,安远路,安远路,1,expedite,25,0.0017,0.05,0.05,2026-06-22T21:40:23
OSM17484,O322008714,O12258569330,延平路,延平路,1,expedite,25,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM17485,O12258569330,O322008718,延平路,延平路,1,expedite,25,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM17486,O322008718,O1573839160,余姚路,余姚路,1,expedite,30,0.0003,0.05,0.05,2026-06-22T21:40:23
OSM17487,O1573839160,O13459671381,余姚路,余姚路,1,expedite,30,0.0003,0.05,0.05,2026-06-22T21:40:23
OSM17488,O13459671381,O13459587345,余姚路,余姚路,1,expedite,30,0.0,0.05,0.05,2026-06-22T21:40:23
OSM17489,O13459587345,O13459671378,余姚路,余姚路,1,expedite,30,0.0,0.05,0.05,2026-06-22T21:40:23
OSM17490,O13459671378,O13459671362,余姚路,余姚路,1,expedite,30,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM17491,O13459671362,O1573839220,余姚路,余姚路,1,expedite,30,0.0,0.05,0.05,2026-06-22T21:40:23
OSM17492,O1573839220,O469886972,余姚路,余姚路,1,expedite,30,0.0,0.05,0.05,2026-06-22T21:40:23
OSM17493,O9779339509,O3953557616,长宁路,长宁路,1,expedite,35,0.002,0.08,0.08,2026-06-22T21:40:23
OSM17494,O3953557616,O4812454414,长宁路,长宁路,1,expedite,35,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM17495,O4812454414,O12278939402,长宁路,长宁路,1,expedite,35,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM17496,O358431247,O9779339509,长宁路,长宁路,1,expedite,35,0.002,0.08,0.08,2026-06-22T21:40:23
OSM17498,O8000282865,O565239522,曹杨路,曹杨路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17499,O565239522,O726726632,曹杨路,曹杨路,1,expedite,30,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM17500,O8000282866,O8819360122,曹杨路,曹杨路,1,expedite,35,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM17501,O8819360122,O829675305,曹杨路,曹杨路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17502,O829675305,O4814953390,曹杨路,曹杨路,1,expedite,35,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM17503,O9811840164,O6131161461,秣陵路,秣陵路,1,expedite,25,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM17510,O1890502870,O1890502901,武胜路,武胜路,1,expedite,40,0.0128,0.08,0.08,2026-06-22T21:40:23
OSM17511,O726717124,O616809938,曹杨路,曹杨路,1,expedite,35,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM17512,O726717129,O726717124,武宁路,武宁路,1,expedite,40,0.0034,0.08,0.08,2026-06-22T21:40:23
OSM17513,O87723676,O10789601331,衡山路,衡山路,1,expedite,40,0.0034,0.08,0.08,2026-06-22T21:40:23
OSM17514,O10789601331,O10789601320,衡山路,衡山路,1,expedite,40,0.003,0.08,0.08,2026-06-22T21:40:23
OSM17515,O10789601320,O85014614,衡山路,衡山路,1,expedite,40,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM17516,O85014614,O804464903,衡山路,衡山路,1,expedite,40,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM17523,O618749501,O618749504,长寿路,长寿路,1,expedite,35,0.0,0.08,0.08,2026-06-22T21:40:23
OSM17524,O618749504,O618751030,武宁路,武宁路,1,expedite,40,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM17525,O156252296,O109682074,天目西路,天目西路,1,expedite,46,0.005,0.08,0.08,2026-06-22T21:40:23
OSM17527,O618747263,O4506506199,北京西路,北京西路,1,expedite,30,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM17528,O618747263,O4484129206,铜仁路,铜仁路,2,congested,25,0.0033,0.05,0.6,2026-06-22T21:40:23
OSM17529,O4484129206,O132386149,铜仁路,铜仁路,2,congested,25,0.0001,0.05,0.6,2026-06-22T21:40:23
OSM17530,O132386149,O2613113525,铜仁路,铜仁路,2,congested,25,0.0,0.05,0.6,2026-06-22T21:40:23
OSM17531,O2613113525,O12282269952,铜仁路,铜仁路,2,congested,25,0.0012,0.05,0.6,2026-06-22T21:40:23
OSM17552,O559813230,O156252735,海宁路,海宁路,1,expedite,40,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17553,O156252735,O3344211623,海宁路,海宁路,1,expedite,40,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17554,O3344211623,O156252711,海宁路,海宁路,1,expedite,40,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM17555,O156252711,O1860413690,海宁路,海宁路,1,expedite,40,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM17556,O1860413690,O1859042439,海宁路,海宁路,1,expedite,40,0.001,0.08,0.08,2026-06-22T21:40:23
OSM17557,O9268807315,O624787444,西藏北路,西藏北路,1,expedite,35,0.0031,0.08,0.08,2026-06-22T21:40:23
OSM17558,O624787444,O1860543290,西藏北路,西藏北路,1,expedite,35,0.0035,0.08,0.08,2026-06-22T21:40:23
OSM17559,O1860543290,O8941505955,西藏北路,西藏北路,1,expedite,35,0.004,0.08,0.08,2026-06-22T21:40:23
OSM17560,O8941505955,O9775208443,西藏北路,西藏北路,1,expedite,35,0.0041,0.08,0.08,2026-06-22T21:40:23
OSM17561,O9775208443,O1860543293,西藏北路,西藏北路,1,expedite,35,0.005,0.08,0.08,2026-06-22T21:40:23
OSM17562,O1860543293,O1860543295,西藏北路,西藏北路,1,expedite,35,0.0057,0.08,0.08,2026-06-22T21:40:23
OSM17563,O1860543295,O624787443,西藏北路,西藏北路,1,expedite,35,0.0052,0.08,0.08,2026-06-22T21:40:23
OSM17580,O109425491,O7104188351,复兴中路,复兴中路,1,expedite,25,0.0062,0.08,0.08,2026-06-22T21:40:23
OSM17581,O7104188351,O9778459420,复兴中路,复兴中路,1,expedite,25,0.005,0.08,0.08,2026-06-22T21:40:23
OSM17591,O1853993812,O1853993817,恒丰路,恒丰路,1,expedite,35,0.0037,0.08,0.08,2026-06-22T21:40:23
OSM17592,O8364430727,O1853993812,恒通路,恒通路,1,expedite,41,0.0078,0.08,0.08,2026-06-22T21:40:23
OSM17594,O8364430732,O8364430731,恒通路,恒通路,1,expedite,41,0.0577,0.08,0.08,2026-06-22T21:40:23
OSM17595,O8364430731,O8364430730,恒通路,恒通路,1,expedite,41,0.0206,0.08,0.08,2026-06-22T21:40:23
OSM17596,O8364430730,O1845703215,恒通路,恒通路,1,expedite,41,0.0134,0.08,0.08,2026-06-22T21:40:23
OSM17597,O639992033,O639992042,长安路,长安路,1,expedite,30,0.0014,0.05,0.05,2026-06-22T21:40:23
OSM17598,O639992042,O639991875,长安路,长安路,1,expedite,30,0.0003,0.05,0.05,2026-06-22T21:40:23
OSM17599,O639991875,O1845703215,长安路,长安路,1,expedite,30,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM17600,O338642241,O639992033,长安路,长安路,1,expedite,30,0.0019,0.05,0.05,2026-06-22T21:40:23
OSM17601,O2181350353,O639992016,长安路,长安路,1,expedite,30,0.0023,0.05,0.05,2026-06-22T21:40:23
OSM17602,O639992016,O338642241,长安路,长安路,1,expedite,30,0.0003,0.05,0.05,2026-06-22T21:40:23
OSM17607,O9879041736,O824481003,南京西路,南京西路,1,expedite,30,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM17611,O9811840165,O9811840164,秣陵路,秣陵路,1,expedite,25,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM17612,O600489670,O13457155055,安远路,安远路,1,expedite,25,0.0033,0.05,0.05,2026-06-22T21:40:23
OSM17613,O13457155055,O156261562,安远路,安远路,1,expedite,25,0.0046,0.05,0.05,2026-06-22T21:40:23
OSM17614,O648297120,O4685337146,陕西北路,陕西北路,1,expedite,30,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM17615,O4685337146,O9805222698,陕西北路,陕西北路,1,expedite,30,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM17616,O469886961,O618748557,长寿路,长寿路,1,expedite,30,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM17617,O618748557,O9122036854,长寿路,长寿路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17618,O9122036854,O13411668063,长寿路,长寿路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17619,O13411668063,O1573839188,长寿路,长寿路,1,expedite,30,0.0034,0.08,0.08,2026-06-22T21:40:23
OSM17620,O1573839188,O1573839196,长寿路,长寿路,1,expedite,30,0.0052,0.08,0.08,2026-06-22T21:40:23
OSM17621,O1573839196,O469886986,长寿路,长寿路,1,expedite,30,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM17622,O469886986,O1573839155,长寿路,长寿路,1,expedite,30,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM17623,O1573839155,O1573839192,长寿路,长寿路,1,expedite,30,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM17624,O1573839192,O1573839248,长寿路,长寿路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17625,O1573839248,O1573839208,长寿路,长寿路,1,expedite,30,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM17626,O1573839208,O13438933912,长寿路,长寿路,1,expedite,30,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM17627,O13438933912,O618748558,长寿路,长寿路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17628,O618748558,O469886991,长寿路,长寿路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17629,O469886991,O13428111350,长寿路,长寿路,1,expedite,30,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM17630,O13428111350,O244498485,长寿路,长寿路,1,expedite,30,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM17631,O244498485,O13428111352,长寿路,长寿路,1,expedite,30,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM17632,O13428111352,O618747729,长寿路,长寿路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17633,O618749468,O469886961,胶州路,胶州路,1,expedite,25,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM17645,O109425825,O11464491981,淮海中路,淮海中路,1,expedite,35,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17646,O11464491981,O4427250482,淮海中路,淮海中路,1,expedite,35,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17647,O4427250482,O7113940203,淮海中路,淮海中路,1,expedite,35,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM17648,O7113940203,O4485489322,淮海中路,淮海中路,1,expedite,35,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM17649,O4485489322,O483133333,淮海中路,淮海中路,1,expedite,35,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM17650,O4988370703,O4225698900,淮海中路,淮海中路,1,expedite,35,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM17651,O4225698900,O2412392616,淮海中路,淮海中路,1,expedite,35,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17652,O2412392616,O9812022925,淮海中路,淮海中路,1,expedite,35,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM17653,O9812022925,O71127139,淮海中路,淮海中路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM17655,O648491511,O648491521,西藏北路,西藏北路,1,expedite,35,0.002,0.08,0.08,2026-06-22T21:40:23
OSM17656,O648491521,O624788585,西藏北路,西藏北路,1,expedite,35,0.0051,0.08,0.08,2026-06-22T21:40:23
OSM17657,O624788585,O648491488,西藏北路,西藏北路,1,expedite,35,0.0085,0.08,0.08,2026-06-22T21:40:23
OSM17658,O648491488,O624788587,西藏北路,西藏北路,1,expedite,35,0.0073,0.08,0.08,2026-06-22T21:40:23
OSM17659,O624788587,O624788589,西藏北路,西藏北路,1,expedite,35,0.0017,0.08,0.08,2026-06-22T21:40:23
